0.00,0000000000,1021.04
0.01,0000000001,1021.04
0.02,0000000010,1021.04
0.03,0000000011,1021.53
0.04,0000000100,1020.04
0.05,0000000101,1021.53
0.06,0000000110,1020.54
0.07,0000000111,1018.55
0.08,0000001000,1019.87
0.09,0000001001,1020.05
0.10,0000001010,1020.54
0.11,0000001011,1020.04
0.12,0000001100,1020.53
0.13,0000001101,1021.04
0.14,0000001110,1020.04
0.15,0000001111,1021.03
0.16,0000010000,1020.04
0.17,0000010001,1020.04
0.18,0000010010,1020.37
0.19,0000010011,1021.36
0.20,0000010100,1020.04
0.21,0000010101,1020.54
0.22,0000010110,1020.54
0.23,0000010111,1021.53
0.24,0000011000,1021.36
0.25,0000011001,1020.54
0.26,0000011010,1020.04
0.27,0000011011,1020.04
0.28,0000011100,1020.54
0.29,0000011101,1021.03
0.30,0000011110,1019.54
0.31,0000011111,1020.04
0.32,0000100000,1021.04
0.33,0000100001,1020.86
0.34,0000100010,1020.05
0.35,0000100011,1021.04
0.36,0000100100,1021.03
0.37,0000100101,1021.85
0.38,0000100110,1019.54
0.39,0000100111,1020.04
0.40,0000101000,1019.05
0.41,0000101001,1021.03
0.42,0000101010,1021.04
0.43,0000101011,1021.04
0.44,0000101100,1021.04
0.45,0000101101,1021.53
0.46,0000101110,1021.53
0.47,0000101111,1020.04
0.48,0000110000,1021.36
0.49,0000110001,1020.04
0.50,0000110010,1020.37
0.51,0000110011,1019.54
0.52,0000110100,1020.04
0.53,0000110101,1019.54
0.54,0000110110,1020.04
0.55,0000110111,1020.54
0.56,0000111000,1021.04
0.57,0000111001,1019.54
0.58,0000111010,1019.55
0.59,0000111011,1021.04
0.60,0000111100,1020.53
0.61,0000111101,1021.86
0.62,0000111110,1021.03
0.63,0000111111,1020.54
0.64,0001000000,1020.54
0.65,0001000001,1020.86
0.66,0001000010,1021.36
0.67,0001000011,1020.54
0.68,0001000100,1020.54
0.69,0001000101,1021.04
0.70,0001000110,1019.54
0.71,0001000111,1019.54
0.72,0001001000,1019.54
0.73,0001001001,1021.03
0.74,0001001010,1020.54
0.75,0001001011,1021.36
0.76,0001001100,1019.54
0.77,0001001101,1021.36
0.78,0001001110,1020.86
0.79,0001001111,1021.03
0.80,0001010000,1021.36
0.81,0001010001,1020.86
0.82,0001010010,1020.54
0.83,0001010011,1021.04
0.84,0001010100,1019.54
0.85,0001010101,1019.55
0.86,0001010110,1020.54
0.87,0001010111,1021.04
0.88,0001011000,1020.04
0.89,0001011001,1020.53
0.90,0001011010,1019.54
0.91,0001011011,1019.55
0.92,0001011100,1022.36
0.93,0001011101,1021.03
0.94,0001011110,1020.54
0.95,0001011111,1020.04
0.96,0001100000,1018.72
0.97,0001100001,1020.54
0.98,0001100010,1021.04
0.99,0001100011,1020.86
1.00,0001100100,1019.54
1.01,0001100101,1022.03
1.02,0001100110,1020.04
1.03,0001100111,1021.86
1.04,0001101000,1020.04
1.05,0001101001,1020.54
1.06,0001101010,1021.03
1.07,0001101011,1021.03
1.08,0001101100,1020.54
1.09,0001101101,1021.03
1.10,0001101110,1020.54
1.11,0001101111,1020.04
1.12,0001110000,1020.36
1.13,0001110001,1020.04
1.14,0001110010,1020.54
1.15,0001110011,1020.54
1.16,0001110100,1020.54
1.17,0001110101,1022.02
1.18,0001110110,1019.05
1.19,0001110111,1021.03
1.20,0001111000,1020.21
1.21,0001111001,1021.36
1.22,0001111010,1020.53
1.23,0001111011,1020.86
1.24,0001111100,1020.04
1.25,0001111101,1020.04
1.26,0001111110,1021.04
1.27,0001111111,1021.86
1.28,0010000000,1020.54
1.29,0010000001,1021.04
1.30,0010000010,1021.04
1.31,0010000011,1021.52
1.32,0010000100,1020.86
1.33,0010000101,1021.37
1.34,0010000110,1020.54
1.35,0010000111,1020.04
1.36,0010001000,1021.36
1.37,0010001001,1020.54
1.38,0010001010,1021.03
1.39,0010001011,1019.54
1.40,0010001100,1019.05
1.41,0010001101,1020.54
1.42,0010001110,1021.03
1.43,0010001111,1021.04
1.44,0010010000,1021.85
1.45,0010010001,1021.03
1.46,0010010010,1020.04
1.47,0010010011,1021.85
1.48,0010010100,1020.04
1.49,0010010101,1021.53
1.50,0010010110,1021.85
1.51,0010010111,1020.04
1.52,0010011000,1021.04
1.53,0010011001,1020.37
1.54,0010011010,1019.05
1.55,0010011011,1021.04
1.56,0010011100,1020.54
1.57,0010011101,1020.54
1.58,0010011110,1021.86
1.59,0010011111,1021.36
1.60,0010100000,1021.03
1.61,0010100001,1020.04
1.62,0010100010,1021.36
1.63,0010100011,1019.54
1.64,0010100100,1021.03
1.65,0010100101,1020.53
1.66,0010100110,1019.54
1.67,0010100111,1022.20
1.68,0010101000,1020.04
1.69,0010101001,1021.36
1.70,0010101010,1019.54
1.71,0010101011,1020.53
1.72,0010101100,1020.04
1.73,0010101101,1020.04
1.74,0010101110,1021.04
1.75,0010101111,1019.55
1.76,0010110000,1020.04
1.77,0010110001,1021.04
1.78,0010110010,1018.55
1.79,0010110011,1021.53
1.80,0010110100,1021.03
1.81,0010110101,1021.35
1.82,0010110110,1020.54
1.83,0010110111,1021.86
1.84,0010111000,1020.86
1.85,0010111001,1020.05
1.86,0010111010,1021.36
1.87,0010111011,1019.87
1.88,0010111100,1020.04
1.89,0010111101,1021.86
1.90,0010111110,1021.03
1.91,0010111111,1021.04
1.92,0011000000,1020.54
1.93,0011000001,1021.37
1.94,0011000010,1019.37
1.95,0011000011,1019.54
1.96,0011000100,1020.54
1.97,0011000101,1021.85
1.98,0011000110,1020.04
1.99,0011000111,1021.04
2.00,0011001000,1022.36
2.01,0011001001,1020.54
2.02,0011001010,1020.54
2.03,0011001011,1020.54
2.04,0011001100,1020.04
2.05,0011001101,1021.03
2.06,0011001110,1020.53
2.07,0011001111,1021.86
2.08,0011010000,1020.53
2.09,0011010001,1021.36
2.10,0011010010,1019.22
2.11,0011010011,1020.04
2.12,0011010100,1022.03
2.13,0011010101,1020.86
2.14,0011010110,1021.53
2.15,0011010111,1020.86
2.16,0011011000,1019.54
2.17,0011011001,1020.04
2.18,0011011010,1020.04
2.19,0011011011,1022.03
2.20,0011011100,1019.55
2.21,0011011101,1021.04
2.22,0011011110,1019.87
2.23,0011011111,1020.86
2.24,0011100000,1019.54
2.25,0011100001,1021.04
2.26,0011100010,1019.72
2.27,0011100011,1019.04
2.28,0011100100,1022.35
2.29,0011100101,1021.53
2.30,0011100110,1020.04
2.31,0011100111,1020.54
2.32,0011101000,1019.05
